TimeElapsed,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,loss_ent,EpThisIter,loss_pol_entpen,ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_pol_surr
364.1013219356537,417000,0.0356653,1000.0,121.399,0.0109591,2,0.0,0.279654145241,1215.36490144,417,-0.0346096
365.890175819397,419000,0.0431454,1000.0,120.637,-0.0287875,2,0.0,0.18629360199,1217.49424625,419,-0.0308211
367.67187571525574,421000,0.0369072,1000.0,125.366,-0.0799331,2,0.0,0.115798592567,1220.1793045,421,-0.0338509
369.4527871608734,423000,0.0292819,1000.0,126.394,-0.11356,2,0.0,0.134577453136,1222.37856367,423,-0.0362872
371.2338879108429,425000,0.0365075,1000.0,114.665,-0.139018,2,0.0,0.0592623949051,1224.92624992,425,-0.0246247
373.00796008110046,428000,0.0309709,1000.0,169.258,-0.134335,3,0.0,0.0900874137878,1230.57825104,428,-0.034562
374.7811415195465,430000,0.0316086,1000.0,119.679,-0.118797,2,0.0,0.0480327606201,1233.13196109,430,-0.0319033
376.5623905658722,432000,0.0347875,1000.0,118.609,-0.13619,2,0.0,0.0603984594345,1236.03355815,432,-0.0286799
378.3443253040314,434000,0.0347287,1000.0,126.636,-0.190862,2,0.0,0.0830358862877,1237.9603077,434,-0.0328955
380.12554717063904,436000,0.0295948,1000.0,117.337,-0.207603,2,0.0,0.0390269756317,1240.10717509,436,-0.0359316
381.9060528278351,438000,0.0282811,1000.0,119.195,-0.212804,2,0.0,0.0947715640068,1244.11086875,438,-0.0329364
383.7024121284485,440000,0.0515327,1000.0,124.276,-0.219821,2,0.0,0.0916712880135,1245.06452853,440,-0.023511
385.4843237400055,442000,0.0287361,1000.0,121.342,-0.225447,2,0.0,0.0856891870499,1247.15570678,442,-0.0324169
387.2511444091797,444000,0.0310806,1000.0,123.65,-0.261759,2,0.0,0.0768620967865,1249.14734882,444,-0.0324142
389.0321419239044,446000,0.038614,1000.0,119.703,-0.254789,2,0.0,0.0751185417175,1251.53751629,446,-0.0308049
390.81171011924744,448000,0.0394192,1000.0,124.995,-0.239829,2,0.0,0.0917086005211,1253.8393108,448,-0.0296034
