TimestepsSoFar,TimeElapsed,EpRewMean,EpLenMean,EpThisIter,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,loss_ent,loss_kl,loss_pol_surr,ev_tdlam_before
479119,811.9883427619934,52.1975419377,105.25,18,6023,0.0,0.287338,16.1078,0.17611,-0.146547,0.959465701133
481246,815.5319216251373,52.1868446286,104.32,21,6044,0.0,0.255985,16.0892,0.152041,-0.152268,0.966618489474
483221,819.0675475597382,52.2564586232,104.53,19,6063,0.0,0.388143,16.0718,0.165992,-0.146258,0.923792608082
485349,822.6089825630188,53.8186629193,107.08,18,6081,0.0,0.223655,16.0659,0.188014,-0.143668,0.944113429636
487369,826.1302127838135,54.3310984335,108.17,18,6099,0.0,0.252876,16.0304,0.15966,-0.152487,0.963238418102
489414,829.668847322464,53.3538095928,106.73,20,6119,0.0,0.302958,15.9878,0.152477,-0.14714,0.960953556001
491485,833.2472615242004,53.8791165168,108.69,18,6137,0.0,0.273624,15.9634,0.182287,-0.146881,0.970019346103
493497,836.7937455177307,52.6649347075,106.89,22,6159,0.0,0.296002,15.9099,0.159292,-0.142594,0.958007335663
495576,840.3264350891113,51.9820138839,105.42,19,6178,0.0,0.222546,15.8897,0.179653,-0.152411,0.958153791726
497628,843.8257029056549,51.7778740962,104.53,19,6197,0.0,0.268495,15.8654,0.179547,-0.138299,0.9361474365
499670,847.3562939167023,51.0234252672,102.56,22,6219,0.0,0.35441,15.7881,0.170098,-0.145697,0.952455632389
501669,850.9036531448364,50.2520850477,100.1,20,6239,0.0,0.417358,15.7787,0.168553,-0.140313,0.944247636944
503729,854.4584293365479,52.1533385093,103.3,19,6258,0.0,0.33796,15.7465,0.221037,-0.147691,0.934009991586
505793,857.9883151054382,52.0602578296,102.92,19,6277,0.0,0.280388,15.7108,0.168756,-0.148144,0.960774667561
507824,861.5373077392578,51.8581005214,102.97,19,6296,0.0,0.322975,15.6608,0.172448,-0.144491,0.952910907567
509943,865.0439739227295,52.2565554627,104.08,21,6317,0.0,0.332506,15.669,0.202679,-0.14824,0.955033272505
511915,868.551472902298,52.7560782163,104.55,20,6337,0.0,0.291848,15.6652,0.180511,-0.138248,0.942824102938
514026,872.0831723213196,51.9686330968,102.97,21,6358,0.0,0.243807,15.6528,0.17618,-0.144838,0.955762244761
516021,875.6076376438141,51.9518358845,103.11,18,6376,0.0,0.248841,15.5923,0.17894,-0.149525,0.954170666635
518125,879.1462965011597,51.4370105759,102.18,21,6397,0.0,0.320552,15.5623,0.166526,-0.147488,0.958046652377
520145,882.6850342750549,51.1925242413,102.02,20,6417,0.0,0.437758,15.514,0.183043,-0.142962,0.942965768278
522199,886.2343409061432,52.0451107412,103.95,19,6436,0.0,0.265766,15.4919,0.189817,-0.148931,0.952525887638
524241,889.7624561786652,51.5202880846,103.06,21,6457,0.0,0.324231,15.4207,0.164324,-0.148238,0.957496203482
526327,893.3019561767578,51.469357801,103.06,19,6476,0.0,0.264758,15.4032,0.177588,-0.148164,0.962892953306
528359,896.8168783187866,52.2836316187,104.52,19,6495,0.0,0.270115,15.3508,0.213743,-0.145324,0.956309240311
530424,900.3491911888123,52.1623119346,104.59,20,6515,0.0,0.205537,15.2693,0.181165,-0.147248,0.96812646836
532389,903.8643426895142,51.1550015806,102.75,20,6535,0.0,0.262987,15.2159,0.180258,-0.147249,0.949745468795
534485,907.3768367767334,51.3211238097,103.36,21,6556,0.0,0.394392,15.1962,0.177336,-0.139005,0.943403832614
536432,910.9260494709015,51.720626767,103.59,18,6574,0.0,0.237065,15.1628,0.187742,-0.150786,0.961822427809
538575,914.450421333313,50.9059406609,102.16,21,6595,0.0,0.305886,15.1526,0.169053,-0.147185,0.961533304304
540593,917.9819853305817,50.997325898,102.55,19,6614,0.0,0.288602,15.1173,0.166875,-0.145529,0.962023586035
542714,921.521479845047,50.9643826882,103.25,21,6635,0.0,0.329661,15.1338,0.193182,-0.147007,0.960842944682
544611,925.0476593971252,50.3445393234,102.98,19,6654,0.0,0.269286,15.0859,0.169792,-0.138696,0.944223731756
546755,928.559371471405,50.1808891852,103.23,20,6674,0.0,0.323814,15.0964,0.178275,-0.147166,0.94760197401
548819,932.0908901691437,50.3616504278,103.66,20,6694,0.0,0.358819,15.0673,0.186888,-0.150732,0.957568842918
550812,935.5991170406342,49.3116405478,100.93,21,6715,0.0,0.350243,15.0496,0.171751,-0.146052,0.960117548704
552936,939.1422603130341,49.772410707,101.2,21,6736,0.0,0.556696,15.0666,0.20092,-0.140539,0.937759406865
554962,942.6705038547516,50.0418889446,100.6,20,6756,0.0,0.342805,15.028,0.239798,-0.148861,0.953202195466
557045,946.200347661972,50.6698050867,101.98,19,6775,0.0,0.330647,14.9871,0.186491,-0.149086,0.956740070134
559074,949.7485692501068,51.3353872977,102.55,19,6794,0.0,0.258727,14.9337,0.209664,-0.149974,0.955229714513
561123,953.2794318199158,52.336250069,104.34,20,6814,0.0,0.357178,14.9337,0.164388,-0.144638,0.960798103362
563165,956.8335888385773,53.0491597472,105.57,19,6833,0.0,0.321244,14.9268,0.268298,-0.139411,0.951240200549
565191,960.3591864109039,53.2258851575,106.55,19,6852,0.0,0.393889,14.8849,0.162253,-0.14381,0.956845272332
567204,963.9272701740265,53.9856060376,108.46,17,6869,0.0,0.264828,14.8501,0.227057,-0.140181,0.955359205604
569269,967.4471089839935,53.696523461,108.02,20,6889,0.0,0.242782,14.8272,0.188786,-0.146446,0.955001484603
571317,970.9538016319275,52.6806720408,106.68,20,6909,0.0,0.254918,14.7692,0.159339,-0.148698,0.958726290613
573366,974.4690325260162,52.6443633117,107.14,19,6928,0.0,0.260851,14.7712,0.170275,-0.143653,0.965106405318
575417,978.003876209259,53.2803055319,107.76,19,6947,0.0,0.279337,14.7694,0.190655,-0.149362,0.931605786085
577428,981.5306062698364,51.997261823,103.84,20,6967,0.0,0.300099,14.7706,0.220912,-0.130579,0.954732425511
579562,985.0525231361389,51.1405075379,102.01,23,6990,0.0,0.377334,14.74,0.189945,-0.146373,0.960102517158
581512,988.5524954795837,51.181549491,101.95,19,7009,0.0,0.386663,14.6836,0.188991,-0.145788,0.94973821193
583662,992.0754051208496,51.5073771221,102.12,20,7029,0.0,0.246358,14.6701,0.237603,-0.151892,0.956922564656
585604,995.6252048015594,50.4555095755,100.99,19,7048,0.0,0.48809,14.6314,0.204561,-0.135554,0.935593575239
587748,999.1618506908417,50.1378230035,101.25,21,7069,0.0,0.390583,14.6112,0.182657,-0.14019,0.940061740577
589741,1002.6849789619446,51.3222797167,103.78,19,7088,0.0,0.317619,14.5768,0.380481,-0.141145,0.947604868561
591843,1006.207151889801,50.5010602036,102.0,22,7110,0.0,0.434287,14.5865,0.199307,-0.145601,0.960459589958
593835,1009.7467949390411,50.483988092,101.73,19,7129,0.0,0.356238,14.55,0.2029,-0.144462,0.94507753104
595868,1013.3009412288666,51.1244659919,102.64,19,7148,0.0,0.275953,14.5,0.193302,-0.146333,0.945625331253
597951,1016.8321576118469,51.4024402094,102.97,20,7168,0.0,0.260967,14.4827,0.197414,-0.145012,0.948330964893
600035,1020.3721754550934,51.6980680973,102.94,20,7188,0.0,0.293981,14.4467,0.181553,-0.150875,0.957219947129
601961,1023.8904988765717,52.1445468591,103.94,19,7207,0.0,0.317968,14.4136,0.188266,-0.148262,0.950876165181
604133,1027.4068186283112,52.2852096889,104.45,21,7228,0.0,0.310816,14.4032,0.212495,-0.144968,0.95096616447
606156,1030.9106614589691,52.0965382068,104.0,19,7247,0.0,0.368204,14.4185,0.202108,-0.140955,0.948179617524
608234,1034.435115814209,52.858092079,105.13,19,7266,0.0,0.307964,14.4162,0.210115,-0.14726,0.947253733873
610215,1037.95827293396,52.2584527728,104.59,19,7285,0.0,0.352731,14.3959,0.205969,-0.14542,0.956053923815
612280,1041.4982209205627,53.0382687042,106.08,19,7304,0.0,0.27968,14.3939,0.228162,-0.140192,0.942965906113
614366,1045.0127527713776,53.5324199767,107.46,19,7323,0.0,0.292067,14.3732,0.234763,-0.151663,0.953698031604
616366,1048.551973104477,53.7568255343,107.63,19,7342,0.0,0.343105,14.3455,0.221856,-0.146154,0.948067907244
618461,1052.1098155975342,54.2738794516,108.58,18,7360,0.0,0.272371,14.3668,0.211684,-0.148219,0.951769378036
620525,1055.6073615550995,54.5172273026,108.53,20,7380,0.0,0.315869,14.3613,0.189964,-0.142899,0.946627393365
622573,1059.1545515060425,54.5570623907,109.68,18,7398,0.0,0.285544,14.3081,0.189646,-0.146319,0.960998285562
624562,1062.6859548091888,54.0040483792,109.19,18,7416,0.0,0.276887,14.2824,0.211256,-0.14448,0.947631418705
626630,1066.1724381446838,54.2544512212,109.01,20,7436,0.0,0.314531,14.2838,0.210341,-0.147919,0.95114517957
628640,1069.6847100257874,52.8098500892,106.08,20,7456,0.0,0.2759,14.2666,0.185111,-0.143133,0.954891197383
630758,1073.2160286903381,53.0110312666,106.52,20,7476,0.0,0.347466,14.2492,0.196973,-0.144622,0.950845181942
632781,1076.7317550182343,53.0048959906,105.9,19,7495,0.0,0.237248,14.2058,0.204975,-0.147699,0.953214999288
634860,1080.2700622081757,52.7996270563,104.72,19,7514,0.0,0.219174,14.1979,0.271051,-0.134379,0.944365248084
636842,1083.810441493988,52.2276895285,104.41,20,7534,0.0,0.422375,14.1636,0.218379,-0.149661,0.956228543073
638949,1087.3250250816345,53.506940728,107.14,18,7552,0.0,0.448009,14.1431,0.251893,-0.143688,0.925441287458
640975,1090.8570613861084,53.4795356127,107.36,19,7571,0.0,0.290935,14.1072,0.21009,-0.144009,0.948503095657
643061,1094.3874077796936,53.9131060485,107.91,19,7590,0.0,0.309287,14.0714,0.217506,-0.146148,0.954966053367
645054,1097.9034173488617,53.5149158029,107.72,19,7609,0.0,0.292999,14.0493,0.186538,-0.147354,0.966084655374
647156,1101.4429714679718,53.5741572004,108.26,20,7629,0.0,0.223576,14.0308,0.227511,-0.141748,0.961979016662
649191,1104.9349904060364,52.4799131292,106.27,20,7649,0.0,0.233223,14.0069,0.208575,-0.143385,0.962039362639
651188,1108.4517178535461,52.4059363523,106.31,18,7667,0.0,0.299242,13.978,0.234504,-0.142881,0.936877526343
653286,1111.943187236786,52.8844254318,106.85,19,7686,0.0,0.273372,13.9393,0.249716,-0.153092,0.957269754261
655314,1115.443202495575,53.0046721818,106.82,19,7705,0.0,0.302875,13.9196,0.207702,-0.146991,0.956039305776
657331,1118.934350013733,52.6341745514,105.65,20,7725,0.0,0.242494,13.8683,0.196445,-0.140128,0.963141392916
659381,1122.4584093093872,54.007741228,108.25,18,7743,0.0,0.195834,13.8601,0.200121,-0.143337,0.969376754016
661400,1125.965576171875,53.710932056,107.79,19,7762,0.0,0.236804,13.8702,0.212368,-0.149688,0.964133322239
663547,1129.4582557678223,53.2618822925,107.27,20,7782,0.0,0.226695,13.8159,0.218421,-0.146767,0.946605954319
665580,1133.0003507137299,52.8239352743,106.44,19,7801,0.0,0.205525,13.7696,0.378967,-0.135005,0.960611272603
667638,1136.5166773796082,53.9293771757,108.38,19,7820,0.0,0.260563,13.7327,0.218056,-0.140871,0.956218771636
669693,1140.0212483406067,53.8917016813,108.53,18,7838,0.0,0.233578,13.6833,0.216241,-0.14248,0.955067630857
671701,1143.5354759693146,53.9477242095,108.33,19,7857,0.0,0.240395,13.6509,0.243684,-0.146361,0.959247820079
673746,1147.0420002937317,53.1564912896,107.38,19,7876,0.0,0.269831,13.639,0.205437,-0.143862,0.959795027971
675820,1150.523678302765,53.4148355131,107.53,20,7896,0.0,0.249216,13.6066,0.188197,-0.151748,0.963876996189
677860,1154.0445165634155,53.3525819806,107.94,18,7914,0.0,0.183723,13.5944,0.244321,-0.148981,0.954375706613
679845,1157.5362150669098,53.0282679747,106.75,19,7933,0.0,0.193574,13.568,0.253511,-0.145757,0.959233857691
681982,1161.05242395401,52.8337509913,105.69,21,7954,0.0,0.183861,13.5134,0.252477,-0.142052,0.950551003218
683936,1164.5476701259613,53.1467985045,105.71,18,7972,0.0,0.190067,13.5276,0.248224,-0.145724,0.966261226684
686068,1168.0443987846375,54.5795654654,108.13,19,7991,0.0,0.287478,13.5139,0.207482,-0.148717,0.964646242559
688086,1171.5441064834595,54.4917095106,107.76,19,8010,0.0,0.200819,13.5308,0.229173,-0.14449,0.958109673113
690103,1175.028235912323,53.4827936046,105.63,20,8030,0.0,0.245987,13.5118,0.216861,-0.151853,0.97168270126
692182,1178.5443496704102,54.2303185839,107.18,19,8049,0.0,0.219085,13.4811,0.264395,-0.144788,0.958118408918
694269,1182.0625298023224,53.2977613731,106.21,20,8069,0.0,0.283525,13.4567,0.186605,-0.137313,0.961326096207
696289,1185.5914211273193,53.8775527073,107.46,17,8086,0.0,0.196524,13.4049,0.21825,-0.148936,0.965413857251
698358,1189.1376640796661,54.1072625469,108.54,18,8104,0.0,0.314154,13.3282,0.212301,-0.143251,0.956505503505
700407,1192.6446886062622,54.5381494443,109.81,19,8123,0.0,0.40497,13.3276,0.215245,-0.141799,0.951428718865
702413,1196.176498413086,55.4597699266,112.0,17,8140,0.0,0.27602,13.3257,0.324369,-0.146913,0.933695301414
704416,1199.6695861816406,56.1999482187,112.99,18,8158,0.0,0.194104,13.3092,0.276557,-0.148125,0.961783356965
706508,1203.1771564483643,55.9809171866,112.45,19,8177,0.0,0.297034,13.2933,0.239381,-0.138817,0.957746013999
708522,1206.7005705833435,55.4152836144,111.4,19,8196,0.0,0.27263,13.2832,0.308359,-0.142855,0.957087814808
710602,1210.22536110878,55.3541530122,110.9,19,8215,0.0,0.296245,13.2478,0.244504,-0.149487,0.965178247541
712702,1213.7315621376038,55.1026660521,110.23,20,8235,0.0,0.286052,13.1894,0.278121,-0.143813,0.941259585321
714710,1217.231790304184,54.2450357345,108.58,18,8253,0.0,0.313769,13.1177,0.367896,-0.150432,0.943966183811
716646,1220.76660490036,53.9544289433,107.41,18,8271,0.0,0.279961,13.1294,0.288594,-0.142715,0.92737968266
718792,1224.2700600624084,55.0884056225,109.49,19,8290,0.0,0.264924,13.0699,0.265732,-0.144951,0.955118514597
720851,1227.7865779399872,55.6095769918,109.84,18,8308,0.0,0.423205,13.0404,0.22879,-0.141277,0.951302148402
722903,1231.31312084198,55.6615446908,110.25,20,8328,0.0,0.331529,13.0416,0.215788,-0.142069,0.955490138382
724943,1234.8182170391083,54.8209795431,108.72,20,8348,0.0,0.352955,13.0392,0.200768,-0.145604,0.958867084235
727006,1238.333312034607,55.3934371972,109.89,18,8366,0.0,0.300339,12.9903,0.245717,-0.139629,0.936572507024
729039,1241.866219997406,55.9184170066,111.07,16,8382,0.0,0.223299,12.9485,0.252612,-0.144734,0.942665692419
731063,1245.387109041214,56.1130273926,111.9,18,8400,0.0,0.331197,12.8722,0.203811,-0.144855,0.953089471906
733135,1248.9113590717316,55.5496637781,110.47,20,8420,0.0,0.386809,12.9131,1.07832,-0.0871757,0.951846051961
735187,1252.4349024295807,55.9895113458,111.42,19,8439,0.0,0.316848,12.8695,0.190213,-0.148922,0.958294540644
737204,1255.9498436450958,55.7794628459,111.67,18,8457,0.0,0.323509,12.8466,0.196848,-0.144733,0.96019430086
739269,1259.4425942897797,55.4278939414,110.89,19,8476,0.0,0.258438,12.8142,0.197097,-0.145622,0.967799827456
741289,1262.9586420059204,54.2207473202,108.31,18,8494,0.0,0.300779,12.8135,0.204437,-0.143888,0.937889628112
743419,1266.4684677124023,55.3107766252,110.65,19,8513,0.0,0.38981,12.7961,0.211597,-0.137999,0.951588012278
745461,1269.981369972229,54.5096735254,109.55,19,8532,0.0,0.313891,12.7736,0.190741,-0.145847,0.961575526744
747464,1273.4811987876892,55.333874202,111.37,18,8550,0.0,0.385914,12.7477,0.238197,-0.145392,0.947085082531
749559,1277.0048699378967,55.8508347418,112.38,18,8568,0.0,0.342369,12.75,0.219543,-0.142726,0.940131112933
751579,1280.5127067565918,55.9799479207,111.9,18,8586,0.0,0.352285,12.7395,0.298619,-0.140532,0.947403322905
753606,1284.0132308006287,55.6558476951,110.89,19,8605,0.0,0.451985,12.7486,0.209633,-0.152056,0.948758818209
755668,1287.5288560390472,55.749374183,110.78,19,8624,0.0,0.353491,12.7121,0.1911,-0.13994,0.950089443475
757731,1291.0668132305145,54.7809248704,109.21,20,8644,0.0,0.31981,12.6826,0.204201,-0.141473,0.957881003618
759775,1294.562447309494,54.1852824487,107.68,20,8664,0.0,0.25486,12.6556,0.243941,-0.144037,0.960523542017
761851,1298.07830286026,52.5312351256,104.9,20,8684,0.0,0.252869,12.5965,0.214491,-0.144792,0.963155172765
763809,1301.5990707874298,52.7979545984,105.28,18,8702,0.0,0.262344,12.5794,0.258912,-0.14862,0.955166883767
765784,1305.114465713501,52.8873377491,104.91,19,8721,0.0,0.314842,12.5601,0.262278,-0.149148,0.947166457772
767888,1308.5949947834015,53.2777837312,104.62,20,8741,0.0,0.313746,12.5622,0.243953,-0.150274,0.956778258085
769999,1312.1132645606995,54.1169703833,107.05,18,8759,0.0,0.311861,12.56,0.247843,-0.14442,0.943028412759
771971,1315.6248512268066,53.6195497078,106.15,20,8779,0.0,0.285615,12.5346,0.265274,-0.145353,0.951597947627
774070,1319.1770958900452,54.556427961,108.73,18,8797,0.0,0.341015,12.5244,0.290074,-0.144471,0.954687140882
776055,1322.7007353305817,55.2349150976,110.04,17,8814,0.0,0.248331,12.4524,0.253541,-0.150244,0.952377490699
778105,1326.2228889465332,55.5379649822,111.64,17,8831,0.0,0.288121,12.4292,0.249901,-0.136581,0.929117642343
780258,1329.7320322990417,56.4978865444,112.67,19,8850,0.0,0.291331,12.4587,0.276232,-0.144598,0.951812230051
782271,1333.262350320816,57.180505913,113.96,18,8868,0.0,0.376231,12.4224,0.230743,-0.148135,0.950339596719
784378,1336.8174953460693,57.6852536681,115.1,19,8887,0.0,0.34938,12.4356,0.337929,-0.144609,0.934324122965
786340,1340.3411848545074,57.4234700761,114.52,17,8904,0.0,0.272976,12.3815,0.272667,-0.140267,0.957060713321
788397,1343.857941865921,56.4887892634,112.79,19,8923,0.0,0.35326,12.3735,0.278684,-0.148199,0.943812590092
790450,1347.3726301193237,55.227633562,110.27,19,8942,0.0,0.314091,12.3926,0.304588,-0.142758,0.957494247705
792541,1350.895882844925,54.0050128605,108.6,21,8963,0.0,0.439016,12.3554,0.233989,-0.14489,0.960266210139
794535,1354.4259452819824,53.2401404473,107.33,19,8982,0.0,0.288311,12.306,0.240621,-0.148051,0.960856109858
796654,1357.95747423172,52.8542100847,106.78,19,9001,0.0,0.274178,12.3319,0.278382,-0.142214,0.967920057476
798706,1361.4812500476837,52.3237180616,105.62,20,9021,0.0,0.327038,12.3069,0.220279,-0.144415,0.956749118865
800757,1364.9812741279602,52.6056766317,105.98,18,9039,0.0,0.31246,12.2985,0.25993,-0.14974,0.937953587621
802764,1368.5198123455048,53.8013564758,108.06,18,9057,0.0,0.224447,12.2965,0.233926,-0.150454,0.955909088254
804852,1372.0440230369568,54.9216539096,109.83,19,9076,0.0,0.404834,12.2486,0.245893,-0.142252,0.94512469694
806891,1375.5518045425415,54.9347667361,109.59,18,9094,0.0,0.243963,12.2182,0.237096,-0.143224,0.957097571343
808923,1379.091409444809,56.6732666039,112.8,16,9110,0.0,0.272388,12.1898,0.309309,-0.149123,0.937119729817
810950,1382.606734752655,57.2153531151,114.19,18,9128,0.0,0.330596,12.1022,0.248711,-0.142282,0.957708634436
813001,1386.141432762146,56.8981548614,114.27,19,9147,0.0,0.27577,12.0682,0.239653,-0.144889,0.955569192767
815021,1389.6859421730042,55.937833346,112.64,19,9166,0.0,0.30713,12.0509,0.240175,-0.14073,0.952765744179
817123,1393.2167611122131,56.5029092093,113.93,18,9184,0.0,0.275743,11.9891,0.305539,-0.149705,0.943665228784
819173,1396.7981021404266,55.9254226522,112.82,19,9203,0.0,0.269716,11.9577,0.2304,-0.145886,0.952339056879
821163,1400.3427829742432,54.067951238,108.72,19,9222,0.0,0.304266,11.9085,0.294526,-0.146601,0.960309006274
823228,1403.863465309143,54.258163404,108.76,19,9241,0.0,0.270219,11.8528,0.438141,-0.140672,0.954709045589
825285,1407.3937015533447,56.3194139721,111.99,16,9257,0.0,0.283389,11.8373,0.238472,-0.152992,0.950845189393
827309,1411.065194606781,55.4475109212,109.77,20,9277,0.0,0.335638,11.8012,0.231121,-0.148644,0.949526421726
829380,1414.5899803638458,54.3228490264,108.33,20,9297,0.0,0.609469,11.7283,0.269125,-0.143695,0.961350515485
831433,1418.1212198734283,54.5044971953,108.5,19,9316,0.0,0.365165,11.7607,0.24893,-0.148157,0.950566440821
833493,1421.64333319664,54.9223371887,109.19,19,9335,0.0,0.529276,11.7517,0.297234,-0.145388,0.952190760523
835484,1425.1753270626068,54.3014929546,108.67,18,9353,0.0,0.370217,11.7215,0.248327,-0.144827,0.95586438477
837557,1428.6842103004456,53.4191293018,106.56,20,9373,0.0,0.402201,11.7186,0.273473,-0.142013,0.95541176945
839557,1432.2734928131104,54.2317338814,108.09,18,9391,0.0,0.242686,11.6852,0.294993,-0.152854,0.953806504607
841662,1435.895408153534,55.5649078613,110.45,18,9409,0.0,0.263026,11.6822,0.388765,-0.145421,0.958410724998
843745,1439.4060673713684,55.3953748702,110.08,20,9429,0.0,0.320485,11.7155,0.27637,-0.146672,0.956919007003
845812,1442.9295861721039,55.0809254279,108.95,19,9448,0.0,0.273956,11.6694,0.358525,-0.142343,0.954903081059
847850,1446.4257137775421,54.7184547461,108.55,19,9467,0.0,0.35754,11.6418,0.240141,-0.148539,0.959199454635
849855,1449.941172838211,55.3080056601,109.17,18,9485,0.0,0.364116,11.642,0.258197,-0.152757,0.95584128052
