loss_ent,TimeElapsed,EpLenMean,loss_kl,EpThisIter,loss_vf_loss,EpisodesSoFar,ev_tdlam_before,TimestepsSoFar,loss_pol_entpen,EpRewMean,loss_pol_surr
-2.81547,15750.816539287567,108.43,1.86591,17,0.643133,71420,0.932717360556,7757734,0.0,56.0055321174,-0.11003
-2.79403,15754.733178138733,107.88,1.62505,19,0.696495,71439,0.943437732756,7759827,0.0,55.8165872957,-0.104469
-2.78176,15758.577221632004,109.13,1.16058,18,0.609382,71457,0.953457325697,7761909,0.0,56.4109541517,-0.128293
-2.73902,15762.46783566475,108.11,1.93789,20,0.7588,71477,0.948640912771,7763877,0.0,56.1652472037,-0.0715509
-2.71323,15766.366136074066,109.17,2.10704,19,0.785537,71496,0.943946324289,7765953,0.0,56.7342718593,-0.0659719
-2.72563,15770.22872543335,109.92,1.5566,18,0.622735,71514,0.950365334749,7768016,0.0,57.1998867126,-0.107837
-2.6966,15774.163123846054,110.66,1.38672,18,0.830198,71532,0.948444772512,7770092,0.0,57.7023272134,-0.103259
-2.67796,15778.108163356781,110.66,1.35508,17,0.725654,71549,0.941838089377,7772049,0.0,57.4577542269,-0.11932
-2.7021,15782.057129859924,110.75,1.77628,20,0.821078,71569,0.949313104153,7774119,0.0,57.7153762618,-0.0677608
-2.73552,15786.257348775864,111.34,1.51415,18,0.575072,71587,0.950229536742,7776188,0.0,57.9938442973,-0.0962242
-2.72551,15790.507042646408,110.06,1.63605,20,0.929557,71607,0.951970916241,7778287,0.0,57.3174252541,-0.0968228
-2.73882,15794.792108297348,108.16,1.17105,20,0.733556,71627,0.959418963641,7780294,0.0,56.4021090042,-0.116749
-2.76948,15799.116592645645,109.12,1.73278,18,0.572533,71645,0.945466358215,7782389,0.0,57.0167859288,-0.103844
-2.80836,15803.617240428925,107.01,1.34981,19,0.649067,71664,0.958366185427,7784394,0.0,55.9356068426,-0.114313
-2.76769,15808.196117401123,104.63,2.11143,21,0.514372,71685,0.957477264106,7786436,0.0,54.5461347375,-0.0722731
-2.75863,15812.794460058212,104.69,2.11758,19,0.615765,71704,0.953168589622,7788478,0.0,54.4631202181,-0.0626334
-2.73583,15817.37571144104,107.27,2.03798,18,0.515293,71722,0.955744337291,7790549,0.0,56.001100559,-0.113789
-2.77515,15822.085914611816,108.55,1.50844,17,0.750014,71739,0.954787548631,7792599,0.0,56.4027129887,-0.105697
-2.77315,15826.757021903992,109.56,1.92053,18,0.758076,71757,0.943607840687,7794591,0.0,57.0686235495,-0.0674975
-2.74856,15830.710561990738,112.56,1.22518,18,0.64541,71775,0.948343262076,7796727,0.0,58.2689984192,-0.119456
-2.76387,15834.686343431473,114.04,1.37356,17,0.573547,71792,0.95234157145,7798631,0.0,59.0258846403,-0.114377
-2.77395,15838.514887809753,114.79,1.50428,19,0.562943,71811,0.95573971048,7800747,0.0,59.2435880396,-0.104984
-2.77826,15842.435203313828,115.02,1.59342,18,0.483031,71829,0.954371977597,7802831,0.0,59.510681859,-0.0978985
-2.80378,15846.358366727829,113.9,1.63091,17,0.493791,71846,0.956971347332,7804845,0.0,58.8746427988,-0.0893043
-2.83724,15850.273649215698,114.28,3.63732,18,0.642105,71864,0.945399127901,7806907,0.0,59.0276282894,-0.0181532
-2.82731,15854.210257530212,113.47,1.39125,19,0.611945,71883,0.950926695019,7808977,0.0,58.4845943655,-0.114811
-2.82388,15858.077836036682,111.35,4.39932,20,0.606425,71903,0.94348584488,7811037,0.0,57.7118061234,0.0295038
-2.82007,15861.99438881874,112.62,0.92107,17,0.729321,71920,0.940758485347,7813023,0.0,58.1043095482,-0.117687
-2.8287,15865.936398506165,110.94,1.72465,19,0.803281,71939,0.959453355521,7815128,0.0,57.3515600074,-0.086517
-2.71418,15869.86748790741,110.0,3.25587,18,0.778118,71957,0.961403537542,7817093,0.0,57.1007473697,0.00284235
-2.69829,15873.957431077957,112.12,0.757566,18,0.477453,71975,0.961977094412,7819229,0.0,58.0665568961,-0.124239
-2.70419,15878.180478096008,112.11,0.977225,19,0.70925,71994,0.955405127257,7821291,0.0,58.2494616747,-0.131708
-2.71654,15882.436821937561,113.43,1.49125,17,0.522552,72011,0.946985833347,7823330,0.0,58.7121601921,-0.10746
-2.70599,15886.757371664047,113.53,1.13642,17,0.678921,72028,0.954667262733,7825322,0.0,59.0174401436,-0.100962
-2.70984,15891.057631015778,115.5,1.02949,18,0.620613,72046,0.954217612743,7827423,0.0,60.0880104219,-0.127127
-2.70499,15895.58573627472,117.44,2.10918,16,0.518494,72062,0.95983896032,7829359,0.0,61.1472860919,-0.0736772
-2.68693,15900.147289037704,116.98,1.06115,18,0.630906,72080,0.960040345788,7831465,0.0,61.0973783942,-0.11743
-2.67581,15904.597623109818,116.31,1.49869,19,0.702887,72099,0.949564132839,7833520,0.0,60.7867720356,-0.102414
-2.72683,15909.259721755981,116.29,2.05096,18,0.646091,72117,0.939929880202,7835599,0.0,60.8183208654,-0.0539851
-2.73009,15913.9228951931,113.8,1.153,18,0.709273,72135,0.939828585833,7837531,0.0,59.2214917958,-0.107537
-2.70372,15918.452466011047,112.19,2.29181,19,0.655123,72154,0.957193475217,7839695,0.0,58.5347432834,-0.0274792
-2.71385,15922.406000375748,111.1,1.1491,18,0.51228,72172,0.958952460438,7841705,0.0,58.0512110694,-0.103377
-2.7318,15926.304341316223,111.52,1.66512,18,0.540363,72190,0.962685976177,7843754,0.0,58.1023950526,-0.109009
-2.71525,15930.229542016983,113.47,2.32964,18,0.633921,72208,0.954221416265,7845812,0.0,58.8808445818,-0.0444763
-2.69246,15934.179597616196,114.22,1.29255,17,0.586925,72225,0.952716294676,7847897,0.0,59.1789459015,-0.114774
-2.69784,15938.076964616776,113.75,1.17162,19,0.631138,72244,0.952199704945,7849983,0.0,59.1087512083,-0.113034
-2.68604,15941.983674049377,114.46,1.08092,17,0.511835,72261,0.963379271328,7851914,0.0,58.9892358953,-0.118085
-2.7003,15945.87467098236,113.9,1.74015,19,0.504043,72280,0.961775586009,7854054,0.0,58.8988320785,-0.0725733
-2.6546,15949.764135599136,115.46,5.07145,17,0.579838,72297,0.953737605363,7856128,0.0,59.8831737216,0.00446505
-2.66787,15953.72554564476,114.05,0.922649,17,0.445969,72314,0.961649525911,7858123,0.0,59.3406321465,-0.107431
-2.67323,15957.613105297089,114.3,0.787159,19,0.495802,72333,0.967072498053,7860199,0.0,59.8647210394,-0.128699
-2.67557,15961.603860378265,114.15,1.10058,18,0.457783,72351,0.965635146946,7862146,0.0,59.871540689,-0.118655
-2.66025,15965.71680355072,113.84,1.20753,18,0.483267,72369,0.94774922356,7864277,0.0,59.7845989619,-0.095682
-2.64462,15969.970185995102,114.68,1.16391,18,0.512544,72387,0.94731817022,7866364,0.0,59.807883565,-0.11105
-2.64425,15974.257538318634,113.5,1.91879,17,0.402784,72404,0.963113788515,7868349,0.0,59.2552726787,-0.087475
-2.63313,15978.530522346497,114.8,1.1188,18,0.594044,72422,0.954673878849,7870424,0.0,59.8430233495,-0.11021
-2.6271,15982.991425514221,116.48,1.29011,17,0.438051,72439,0.95225219056,7872454,0.0,60.5217968018,-0.105099
-2.61482,15987.538437604904,115.17,1.27588,20,0.615686,72459,0.964083831757,7874557,0.0,59.8778698382,-0.104653
-2.60114,15992.02646613121,114.9,1.71262,18,0.477738,72477,0.957545679063,7876543,0.0,59.7213722493,-0.0871605
-2.60073,15996.640627145767,112.06,1.3973,19,0.407895,72496,0.956037804484,7878603,0.0,58.4840969103,-0.0945875
-2.58139,16001.35149359703,112.18,3.12655,18,0.653547,72514,0.95588279143,7880671,0.0,58.4384416678,-0.0190867
-2.59976,16005.98388338089,111.89,1.52274,18,0.547072,72532,0.946481574327,7882752,0.0,58.274344174,-0.102534
-2.60097,16010.042149066925,111.39,1.52764,18,0.528245,72550,0.945106972009,7884799,0.0,58.1774260215,-0.105378
-2.51726,16013.921767234802,110.48,7.65587,20,0.688348,72570,0.95532977581,7886801,0.0,57.6454794859,0.0188633
-2.50889,16017.81186056137,112.3,0.818345,17,0.480324,72587,0.948091618717,7888855,0.0,58.4711469705,-0.129888
-2.5269,16021.776181936264,112.82,1.32568,18,0.611377,72605,0.95240432024,7890902,0.0,58.6227849891,-0.107716
-2.5474,16025.628472805023,110.8,1.24539,19,0.419567,72624,0.974503021687,7892899,0.0,57.8399832106,-0.0987407
-2.55862,16029.540890693665,110.89,1.02337,18,0.448143,72642,0.968615658581,7894959,0.0,57.6835182627,-0.119692
-2.54922,16033.467688083649,112.55,1.58213,18,0.539473,72660,0.943720001727,7897075,0.0,58.3206021814,-0.0784542
-2.53187,16037.343720912933,112.94,1.29039,19,0.540902,72679,0.962087672204,7899087,0.0,58.6569891188,-0.1117
-2.53951,16041.257133245468,111.11,2.18129,17,0.539099,72696,0.961911946535,7901091,0.0,57.6943822456,-0.0323834
-2.57099,16045.194875717163,113.38,1.44678,18,0.447038,72714,0.956394206733,7903201,0.0,58.7339208226,-0.109932
-2.55734,16049.164594650269,116.07,1.72465,16,0.553706,72730,0.943945858628,7905179,0.0,59.9867386242,-0.103415
-2.50246,16053.25723528862,116.81,2.87101,18,0.498547,72748,0.959854703397,7907282,0.0,60.2537702434,-0.0111394
-2.51905,16057.448347091675,117.32,0.989657,18,0.847888,72766,0.946569953114,7909371,0.0,60.6649167541,-0.10685
-2.47707,16061.730660915375,117.01,1.57159,18,0.693674,72784,0.956309374422,7911344,0.0,60.4599477061,-0.0954705
-2.5086,16066.061695337296,117.36,1.68335,17,0.470567,72801,0.949767772108,7913452,0.0,61.0058873249,-0.101633
-2.464,16070.366829633713,118.99,2.26141,17,0.780031,72818,0.950186256319,7915517,0.0,61.6942882548,-0.0728148
-2.47777,16074.890165567398,117.56,1.06445,17,0.56763,72835,0.958825878799,7917456,0.0,61.3176813602,-0.108899
-2.49433,16079.463496208191,114.98,0.772722,20,0.645993,72855,0.954217348248,7919570,0.0,60.1154860553,-0.125379
-2.5079,16083.984151601791,116.6,1.62077,16,0.433546,72871,0.967135366052,7921580,0.0,60.5210093312,-0.0841043
-2.52931,16088.702597379684,115.66,0.78881,19,0.600308,72890,0.956763062626,7923602,0.0,60.0096044012,-0.119551
-2.5451,16093.329144239426,114.54,1.53535,18,0.586335,72908,0.955013431609,7925646,0.0,59.2238363161,-0.0870752
-2.53548,16097.938437461853,111.7,1.09113,19,0.616726,72927,0.961632598191,7927751,0.0,57.6624296396,-0.125222
-2.53308,16101.967261314392,113.13,1.70548,17,0.443866,72944,0.962014760822,7929768,0.0,58.2284062258,-0.0829209
-2.57954,16105.812773942947,111.58,2.25179,19,0.494239,72963,0.957311537117,7931822,0.0,57.6748995161,-0.0692434
-2.57081,16109.74824643135,113.28,1.13511,18,0.584804,72981,0.953501477838,7933913,0.0,58.4525544826,-0.11817
-2.56154,16113.70168876648,114.98,1.29496,17,0.399208,72998,0.960603103042,7935953,0.0,59.2821465511,-0.116375
-2.57958,16117.5568857193,113.78,1.74427,19,0.581738,73017,0.953152857721,7938047,0.0,58.6748220358,-0.0896148
-2.54559,16121.569387674332,114.08,4.28543,18,0.555468,73035,0.951386857778,7940017,0.0,58.9914924221,0.0407407
-2.57231,16125.444658041,112.96,0.939566,19,0.778077,73054,0.950197406113,7942125,0.0,58.7783852669,-0.115376
-2.57686,16129.353543519974,112.04,1.23699,19,0.47562,73073,0.960832342505,7944182,0.0,58.4602070827,-0.110015
-2.59902,16133.279608011246,113.25,1.16389,16,0.436357,73089,0.9537197873,7946155,0.0,58.83961603,-0.125099
-2.59308,16137.194792985916,112.34,1.02892,18,0.660048,73107,0.954149406403,7948260,0.0,58.2760379798,-0.109155
-2.60907,16141.178956270218,114.0,1.14806,18,0.482421,73125,0.962004601955,7950306,0.0,59.1515032349,-0.122635
-2.59694,16145.234371900558,113.83,1.23014,18,0.565145,73143,0.961428914219,7952274,0.0,58.9033149333,-0.121271
-2.60615,16149.397552490234,113.94,2.78922,19,0.480412,73162,0.957662992179,7954326,0.0,58.9347736149,-0.0636078
-2.64985,16153.711028814316,111.16,2.00074,19,0.449252,73181,0.949133597314,7956335,0.0,57.6530678744,-0.0896019
-2.64485,16157.975859165192,113.05,2.24862,16,0.505128,73197,0.948016982526,7958405,0.0,58.8299359384,-0.0658091
-2.62861,16162.32370853424,110.48,0.998933,20,0.571164,73217,0.952034853399,7960526,0.0,57.7221578615,-0.111785
-2.5936,16166.898251533508,109.8,0.899556,19,0.776425,73236,0.94584036991,7962560,0.0,57.4475117966,-0.123339
-2.63258,16171.382060289383,110.9,1.47015,19,0.706134,73255,0.959417380393,7964647,0.0,58.1603061102,-0.112886
-2.61374,16175.976469993591,109.53,2.04062,20,0.648525,73275,0.947832807899,7966661,0.0,57.3023922538,-0.0624649
-2.61872,16180.696844816208,108.1,2.02759,18,0.502551,73293,0.96112242341,7968701,0.0,56.6594617317,-0.0749971
-2.60249,16185.414477825165,110.01,3.727,17,0.530898,73310,0.96387674287,7970745,0.0,57.2743117377,-0.0153233
-2.60003,16190.077730894089,110.01,1.05834,19,0.448113,73329,0.955367840827,7972805,0.0,56.8433724306,-0.11728
-2.58932,16193.937425851822,109.8,1.78652,19,0.528174,73348,0.956405561417,7974863,0.0,56.765895556,-0.0850108
-2.55643,16197.838443517685,110.58,1.12492,19,0.54628,73367,0.943858694285,7976912,0.0,57.1373690717,-0.115569
-2.56861,16201.755120038986,110.6,1.78223,19,0.509961,73386,0.958526410162,7978981,0.0,57.1342776709,-0.104094
-2.56102,16205.667433023453,110.09,0.963423,18,0.605197,73404,0.933143049479,7981001,0.0,56.7528517126,-0.127464
-2.55629,16209.594752788544,107.82,1.1839,20,0.629559,73424,0.961829613894,7983042,0.0,55.8438531807,-0.11262
-2.5635,16213.491060256958,108.54,1.40612,18,0.611463,73442,0.918178886175,7985117,0.0,56.2301555795,-0.106109
-2.56844,16217.440212726593,110.49,1.33589,18,0.588423,73460,0.960098996758,7987194,0.0,56.9400152331,-0.107782
-2.52579,16221.422428369522,111.66,1.52487,17,0.680068,73477,0.934862174094,7989180,0.0,57.3464140208,-0.092323
-2.50801,16225.366635799408,110.55,1.53696,19,0.690387,73496,0.952050503343,7991188,0.0,56.6510961986,-0.0929549
-2.49626,16229.382316589355,111.62,3.93247,19,0.617295,73515,0.952542159706,7993269,0.0,57.1490535744,0.0202797
-2.47749,16233.432044744492,112.0,1.30129,18,0.602189,73533,0.95410457626,7995291,0.0,57.3125393436,-0.111406
-2.51209,16237.563711643219,110.23,1.56724,19,0.516908,73552,0.9533967264,7997344,0.0,56.6825370026,-0.102217
-2.54803,16241.89735364914,112.17,1.41714,17,0.52398,73569,0.949540019035,7999434,0.0,57.7949841373,-0.119038
-2.55959,16246.179288625717,114.87,1.40097,17,0.441594,73586,0.953482151031,8001528,0.0,59.3445922982,-0.104321
-2.49427,16250.484905004501,114.1,5.65045,19,0.664748,73605,0.950532600284,8003530,0.0,58.9978984949,0.0638196
-2.51078,16255.061622142792,113.53,1.0235,19,0.650564,73624,0.959695186466,8005600,0.0,58.6596447266,-0.125627
-2.43634,16259.51524925232,111.03,2.49205,20,0.606402,73644,0.951871421188,8007621,0.0,57.4826460741,-0.0451443
-2.44537,16264.211937904358,110.84,1.14645,18,0.638102,73662,0.914257086813,8009705,0.0,56.9036843433,-0.127222
-2.46599,16268.91648030281,111.6,1.01666,16,0.733041,73678,0.933653689921,8011649,0.0,57.381466013,-0.122913
-2.44537,16273.547747373581,113.69,0.953867,16,0.542923,73694,0.926797255874,8013755,0.0,58.3618713604,-0.122651
-2.41016,16278.078282117844,112.94,4.75478,20,0.703719,73714,0.94074049592,8015853,0.0,58.0362368508,0.0298567
-2.44057,16281.993737697601,115.52,2.67926,18,1.15503,73732,0.925475612283,8017866,0.0,58.8560312017,-0.0332887
-2.4519,16285.858123779297,112.14,1.59886,21,0.765533,73753,0.953533831984,8019952,0.0,57.3777133732,-0.0930239
-2.44647,16289.77344751358,109.55,2.42534,19,0.596577,73772,0.956922233105,8022016,0.0,56.6060532349,-0.0700426
-2.47059,16293.639172792435,106.62,0.716492,19,0.542609,73791,0.96612707898,8024012,0.0,55.3909524991,-0.123966
-2.4885,16297.554356336594,107.46,1.48795,17,0.566576,73808,0.956547982991,8025990,0.0,55.7491948244,-0.085428
-2.48242,16301.41565155983,110.73,1.2123,18,0.565711,73826,0.937178559601,8028104,0.0,57.669444191,-0.121561
-2.5018,16305.289852619171,108.59,0.842225,20,0.680372,73846,0.952135078609,8030151,0.0,56.722859289,-0.116598
-2.51782,16309.250050783157,108.81,0.946608,20,0.620178,73866,0.945046853274,8032242,0.0,56.7101092674,-0.113425
-2.50095,16313.14814567566,109.03,1.39875,19,0.680027,73885,0.959467258304,8034294,0.0,57.0151527672,-0.0944479
-2.46883,16317.073640346527,110.26,5.10125,17,0.676782,73902,0.92965259403,8036276,0.0,57.7881265755,0.0288414
-2.45612,16321.089207410812,108.0,1.1766,19,0.665614,73921,0.947649858892,8038320,0.0,56.6617302633,-0.109134
-2.44843,16325.116223573685,106.22,0.913921,20,0.680518,73941,0.953208178282,8040349,0.0,55.7123873763,-0.123808
-2.48555,16329.384073972702,107.23,0.875973,20,0.556269,73961,0.959152705967,8042412,0.0,56.2171464768,-0.12232
-2.50604,16333.682083368301,106.02,1.2697,20,0.780955,73981,0.938846193254,8044476,0.0,55.3761241135,-0.0990571
-2.48279,16337.913161754608,107.12,0.933427,17,0.568358,73998,0.941545013338,8046530,0.0,55.3317929397,-0.124344
-2.47316,16342.36698961258,106.9,1.38523,19,0.646834,74017,0.937728572637,8048555,0.0,54.9559900698,-0.10116
-2.51672,16346.906249284744,107.71,1.37657,19,0.737574,74036,0.935281418264,8050633,0.0,55.1946149286,-0.113865
-2.51312,16351.429612159729,109.98,1.30738,18,0.644048,74054,0.944182522595,8052726,0.0,56.3241019298,-0.110808
-2.53598,16356.038865327835,111.82,1.51083,19,0.790461,74073,0.94596631825,8054743,0.0,57.2448399046,-0.0912672
-2.53333,16360.65394449234,108.72,2.53069,19,0.612744,74092,0.964123181999,8056763,0.0,55.9672954007,-0.0559304
-2.5523,16365.311998128891,108.36,1.19612,20,0.853071,74112,0.938476078212,8058870,0.0,55.9573790113,-0.107476
-2.53796,16369.643204450607,109.63,2.90144,17,0.471126,74129,0.937742386013,8060912,0.0,56.5647965599,-0.022629
-2.52649,16373.493634223938,109.33,1.24562,19,0.602228,74148,0.951265260577,8062925,0.0,56.5156128038,-0.115852
-2.51953,16377.468326330185,110.46,1.30133,18,0.536587,74166,0.952133342624,8064972,0.0,56.7866839845,-0.112532
-2.47372,16381.311372756958,109.64,2.06521,19,0.60721,74185,0.947801019996,8067041,0.0,56.3945368323,-0.0846317
-2.46191,16385.42031621933,112.93,1.46144,16,0.530271,74201,0.951968386769,8068984,0.0,57.8920910829,-0.11371
-2.46384,16389.728149175644,113.55,1.95313,18,0.565825,74219,0.955177605152,8071164,0.0,58.5935922916,-0.0646097
-2.47214,16394.08272075653,115.29,1.25582,17,0.591768,74236,0.948567930609,8073144,0.0,59.586377053,-0.110394
-2.45215,16398.264421463013,115.72,1.24529,18,0.753304,74254,0.937789797783,8075237,0.0,59.8524969402,-0.0804711
-2.4668,16402.163634300232,117.76,1.12425,16,0.545963,74270,0.953199870884,8077190,0.0,60.8769581564,-0.116377
-2.46989,16406.069985628128,116.71,1.91145,20,0.89305,74290,0.951220642775,8079258,0.0,60.3856288766,-0.0736159
-2.38841,16410.063205480576,116.69,3.55488,17,0.664027,74307,0.94238755852,8081365,0.0,60.2150267344,0.0153099
-2.39694,16414.101940393448,114.24,0.873737,19,0.614629,74326,0.934012398124,8083436,0.0,58.4819491164,-0.13167
-2.41145,16418.27240371704,115.02,1.17901,18,0.851901,74344,0.938833083957,8085449,0.0,59.1038737683,-0.0984519
-2.40821,16422.499039173126,109.41,1.0831,21,0.776409,74365,0.949523191899,8087538,0.0,56.5257864837,-0.114426
-2.4121,16426.75692296028,109.5,1.26858,19,0.672388,74384,0.939407400787,8089595,0.0,56.6959455579,-0.11434
-2.48112,16431.009994268417,104.8,1.21122,20,0.785025,74404,0.943647496402,8091563,0.0,54.5347959164,-0.116344
-2.45595,16435.486220359802,104.53,1.6476,20,0.660158,74424,0.945027701557,8093696,0.0,54.7873455158,-0.111055
-2.48809,16439.99227309227,103.91,1.22672,19,0.552,74443,0.960763882846,8095699,0.0,54.509578026,-0.117839
-2.47808,16444.515036582947,105.26,1.11575,18,0.525329,74461,0.939910639077,8097715,0.0,54.8646742294,-0.122147
-2.48695,16449.05640411377,105.34,1.5934,20,0.449838,74481,0.951320510358,8099829,0.0,54.909272917,-0.112877
-2.47881,16453.781742572784,107.51,1.32338,18,0.498591,74499,0.956332080066,8101829,0.0,55.6182876473,-0.117675
-2.47418,16458.38703393936,108.87,1.37721,19,0.513707,74518,0.959950070828,8103914,0.0,56.1772853394,-0.105797
-2.47511,16462.50936627388,107.4,1.27086,20,0.872159,74538,0.951202437282,8105931,0.0,55.4287302444,-0.109899
-2.50401,16466.43750476837,107.32,2.75778,18,0.467236,74556,0.966572135687,8107968,0.0,55.2768694865,-0.0513515
-2.48328,16470.291042089462,109.98,1.76256,17,0.539498,74573,0.946381870657,8110053,0.0,56.5384053467,-0.10345
-2.4927,16474.23284459114,110.17,1.67503,19,0.826325,74592,0.923604823649,8112083,0.0,56.8210270023,-0.0820518
-2.49706,16478.114114761353,110.08,1.22496,19,0.771522,74611,0.935669913888,8114111,0.0,56.8377003217,-0.100686
-2.50139,16481.97616791725,110.37,1.30031,18,0.568219,74629,0.940227340907,8116135,0.0,56.7460573408,-0.109713
-2.50823,16485.944317102432,114.16,1.34594,17,0.531447,74646,0.937678199261,8118246,0.0,58.3986856702,-0.0898197
-2.50588,16489.83523797989,111.42,1.74828,19,0.466325,74665,0.966032497585,8120308,0.0,57.0993596353,-0.0826627
